insee_com;postal_code
18043;18160
17221;17700
24021;24390
38029;38110
48157;48190
80808;80150
59366;59173
71276;71120
49106;49630
69111;69620
85231;85440
74160;74230
24422;24140
76482;76550
68316;68230
21561;21440
58066;58120
34195;34380
54493;54650
39160;39140
59053;59570
16105;16360
35284;35430
88265;88300
66134;66300
14087;14700
62518;62270
80732;80140
62646;62860
70018;70100
3307;3500
71278;71300
45260;45300
35336;35460
32336;32220
59019;59269
5024;5150
31507;31530
65445;65130
71309;71710
35040;35160
22179;22240
25410;25660
68076;68320
28067;28120
70351;70240
74310;74540
33500;33710
25498;25680
55095;55700
31290;31440
17010;17690
79132;79150
70431;70190
39224;39240
35121;35140
37062;37330
80479;80290
8451;8190
65386;65100
40005;40320
14460;14590
41079;41800
10445;10500
50591;50640
79214;79500
18009;18200
18160;18350
78404;78940
80437;80270
67386;67320
26347;26600
86269;86120
23183;23480
33077;33650
2387;2240
95395;95720
26236;26170
4124;4500
95063;95870
34143;34140
51307;51600
11046;11300
52351;52150
1390;1150
58057;58240
67089;67490
42301;42560
43099;43250
59210;59470
34013;34800
57728;57580
70383;70190
59404;59122
39234;39230
54410;54890
91411;91470
77253;77550
64239;64160
88349;88230
71330;71130
61345;61110
28271;28340
31069;31700
25413;25240
66065;66200
59347;59740
16191;16230
6060;6950
22264;22450
33049;33750
7256;7160
48029;48000
55371;55500
80526;80370
30067;30700
76085;76590
21606;21550
56178;56300
55584;55300
91552;91180
70569;70240
9258;9120
45267;45460
76358;76780
38377;38110
9319;9100
9028;9310
31010;31110
39414;39350
24513;24420
39039;39700
14592;14210
2B273;20213
64015;64470
27473;27940
87075;87170
33300;33990
78506;78660
84081;84310
55420;55220
81228;81800
80496;80150
12144;12120
2426;2420
62127;62650
55425;55600
54393;54118
14599;14290
49015;49240
53015;53240
21018;21410
21531;21530
12009;12360
64555;64190
26149;26730
23247;23320
14035;14490
43076;43160
16322;16500
51403;51420
87122;87640
55269;55260
14569;14480
35310;35133
60049;60380
61227;61220
43187;43350
43074;43100
61025;61330
60350;60310
60256;60240
64532;64330
51122;51300
63326;63210
65337;65190
15199;15110
4242;4180
88104;88300
25594;25410
10362;10300
7167;7360
67505;67730
59567;59400
53195;53470
17048;17160
53095;53340
71562;71120
66013;66320
87012;87300
67362;67600
60612;60300
2350;2350
50364;50490
48064;48310
37041;37370
39398;39350
46015;46270
69213;69700
14572;14110
71131;71350
45323;45420
62352;62130
39028;39800
35024;35830
21431;21140
48139;48600
2B034;20226
61455;61350
49061;49440
85101;85540
52190;52340
42105;42600
73177;73300
52173;52270
53187;61420
39449;39290
76241;76740
74140;74420
37015;37270
63101;63330
23212;23460
71180;71250
47198;47440
59032;59300
31111;31310
1345;1500
70461;70100
33162;33320
41058;41370
15219;15140
6011;6310
81254;81350
65010;65690
42242;42800
77060;77760
49158;49500
72181;72000/72100
59577;59190
60555;60120
60059;60400
77439;77148
24572;24540
14426;14130
2322;2110
52497;52130
73246;73160
67468;67260
54169;54490
31333;31230
73087;73160
70070;70500
62152;62175
50582;50150
62590;62130
50156;50360
85010;85440
59113;59490
64526;64420
25375;25660
80654;80132
14252;14190
77421;77320
8214;8170
69090;69620
3301;3190
31371;31540
2A278;20127
23255;23230
87146;87380
14273;14290
1214;1450
80795;80420
87137;87150
86088;86240
63208;63440
33304;33580
17345;17500
80294;80200
9194;9500
49248;49420
40067;40400
28120;28270
31267;31310
35028;35150
27285;27620
81168;81190
18261;18210
5043;5500
10236;10240
88150;88170
31380;31560
39091;39150
8205;8430
29184;29420
43019;43340
45284;45800
95303;95640
10171;10500
43221;43580
63330;63320
89272;89130
49208;49500
35301;35360
27042;27230
1389;1990
44079;44430
2052;2380
52541;52800
54048;54150
21113;21220
59068;59145
52321;52110
54297;54370
31123;31110
61265;61210
18064;18120
28135;28230
34004;34210
19075;19150
25426;25190
50524;50490
62395;62140
5087;5400
80782;80260
41009;41330
14300;14430
85019;85170
52405;52190
14674;14190
76274;76890
89307;89230
62007;62144
46001;46140
80811;80400
26306;26110
31369;31510
48053;48190
3074;3230
14036;14940
39348;39570
32197;32100
70079;70170
17269;17210
73248;73300
76712;76170
34007;34210
14280;14340
52426;52330
71170;71150
21471;21450
73182;73100
36007;36500
84068;84160
55488;55000
85083;85740
43251;43750
24197;24130
14148;14290
71373;71470
6007;6810
26032;26120
14715;14360
90031;90150
95607;95150
55412;55300
40237;40465
27495;27700
50528;50250
62823;62310
57368;57240
59164;59222
30271;30500
62537;62270
26318;26510
55331;55190
76491;76760
86242;86250
87202;87520
11164;11120
43191;43360
89016;89160
34116;34790
78681;78770
3094;3300
73090;73630
64138;64510
52348;52360
57249;57530
2518;2330
14226;14220
24570;24520
39406;39300
17366;17360
29070;29710
2481;2720
34339;34360
56042;56390
71499;71410
77088;77760
39063;39130
65077;65400
86143;86270
94081;94400
50397;50150
49285;49230
61510;61300
14414;14140
84019;84500
13061;13150
76251;76560
3274;3220
24203;24340
36062;36190
51527;51170
75113;75013
37032;37240
88122;88270
70153;70120
28412;28150
54484;54540
89318;89630
32225;32730
62135;62173
29089;29270
80161;80132
80252;80400
72125;72120
70265;70100
68243;68480
71086;71120
40118;40290
50200;50850
77095;77410
62635;62990
73317;73270
27251;27470
22309;22230
51398;51480
14353;14310
78245;78200
52284;52110
57527;57420
4200;4290
46034;46120
63236;63240
2644;2600
13118;13111
71581;71110
88163;88130
16332;16250
65045;65400
27558;27520
43005;43580
7011;7530
59069;59213
65476;65500
74200;74500
41024;41270
89212;89290
64186;64190
80261;80480
38541;38630
57152;57480
33329;33730
1202;1150
89423;89700
50327;50510
25173;25380
28268;28700
82156;82210
71074;71570
21204;21500
80236;80500
71155;71140
60094;60141
54274;54140
59190;59600
63096;63160
78117;78530
85143;85200
88019;88300
57035;57260
70059;70190
57020;57580
53218;53600
7085;7270
39246;39350
54261;54440
9304;9240
25330;25440
34156;34800
48190;48310
40196;40500
32335;32120
32345;32480
2008;2370
45283;45700
31224;31210
77295;77950
56248;56450
7120;7530
28386;28170
24192;24210
12074;12470
59319;59492
11272;11570
10295;10110
6040;6470
24388;24260
62165;62240
70044;70000
51457;51480
18156;18220
60462;60430
2B107;20275
69200;69490
61027;61150
61145;61700
73118;73800
24157;24190
23054;23700
42082;42260
40302;40110
64298;64470
39302;39350
2068;2250
59476;59267
57134;57160
53204;53140
3210;3320
95539;95350
86018;86200
88333;88700
57064;57370
72099;72290
87187;87500
14272;14710
17486;17840
65184;65330
54437;54160
61504;61310
64176;64190
57461;57560
11207;11300
16034;16210
3132;3220
76515;76860
29193;29400
26325;26140
85132;85420
80288;80200
89346;89000
14223;14690
82176;82230
78677;78930
27435;27560
61096;61140
12221;12320
85278;85520
37018;37510
25019;25250
55543;55500
55366;55000
89222;89520
76174;76570
72013;72800
29277;29450
27368;27220
72124;72220
59573;59740
80158;80400
21437;21270
52036;52200
24273;24480
88181;88230
22262;22800
39483;39240
80418;80360
51302;51190
94065;94150
93077;93250
57195;57720
71106;71120
43149;43300
59517;59258
62267;62560
83123;83110
76641;76740
68153;68970
35039;35530
76647;76430
7330;7150
11124;11360
71415;71110
29080;29460
88018;88640
33092;33760
24268;24220
83009;83150
49178;49440
51239;51130
65428;65400
39525;39120
60246;60540
3282;3350
70225;70100
54453;54470
7168;7150
51188;51390
63154;63160
82009;82120
32456;32190
47259;47290
67428;67530
21273;21410
54346;54385
58244;58120
72244;72300
50061;50200
36134;36170
57647;57290
56164;56880
8407;8250
33163;33760
17024;17470
17210;17240
89432;89320
83137;83000/83100/83200
64233;64330
33514;33780
43153;43330
22321;22480
29285;29440
11070;11170
67277;67390
30083;30920
89300;89420
43142;43290
45203;45130
54549;54110
17304;17800
31087;31470
12240;12300
89374;89160
38566;38210
80310;80750
33306;33190
17429;17780
76099;76190
70186;70240
80559;80540
52083;52500
22314;22600
65239;65130
59283;59138
26248;26150
47213;47360
91589;91600
33160;33220
71063;71190
81251;81700
24176;24560
30237;30500
39409;39290
33126;33920
14367;14330
55001;55130
1190;1680
32370;32380
30315;30650
70439;70000
31081;31110
78606;78113
68105;68210
38001;38490
18105;18800
76004;76550
4012;4110
33151;33860
68206;68700
85053;85120
17076;17520
26278;26170
65085;65220
67511;67360
57200;57530
63224;63200
44147;44370
85031;85510
90059;90150
21080;21540
70513;70000
7216;7270
2517;2270
21278;21121
50334;50410
46017;46400
80032;80500
34008;34600
62279;62161
64155;64220
47110;47400
80020;80260
22182;22170
84079;84390
80314;80360
61513;61800
40060;40430
43151;43300
62416;62130
41083;41210
23001;23150
57405;57260
42010;42330
19068;19360
46037;46330
15156;15130
2053;2330
30326;30126
1265;1460
63014;63170
77114;77173
24039;24550
37072;37500
47167;47170
50089;50480
51639;51270
2643;2290
38224;38350
89248;89450
95392;95630
39547;39360
52206;52220
36061;36140
60520;60480
80810;80150
27398;27300
18122;18340
6046;6670
10437;10260
90068;90400
32299;32800
2632;2380
21164;21320
2431;2700
26038;26600
61225;61240
78329;78440
47311;47210
97352;97314
97420;97441
97120;97110
97606;97620
97209;97200/97234
97112;97112
54315;54760
10316;10170
76359;76750
76392;76660
62624;62950
67108;67120
88082;88110
32078;32500
87163;87330
36233;36600
79226;79130
27016;27700
88253;88000
1331;1450
46159;46400
10378;10200
52550;52130
8405;8390
31544;31160
54363;54560
80619;80670
35281;35136
22067;22200
39385;39120
39334;39570
64326;64190
71437;71800
11113;11350
50119;50620
39510;39310
55080;55140
22386;22800
84114;84220
61182;61420
17169;17770
35075;35490
7007;7440
83136;83340
55102;55100
51316;51290
4237;4140
34148;34370
13048;13490
71266;71540
51077;51140
6077;6440
49092;49120
17398;17800
95436;95260
21089;21250
80221;80370
50247;50320
76485;76730
73212;73220
90020;90800
55162;55240
68015;68390
54575;54920
80066;80260
32083;32410
65153;65350
29153;29920
45051;45460
52490;52300
89034;89800
54138;54400
37077;37130
59498;59980
74003;74290
47082;47470
2786;2380
7348;7200
25046;25380
76557;76490
74131;74270
89379;89420
80237;80110
57725;57670
62044;62170
10425;10320
62183;62870
37204;37360
25332;25170
7243;7340
86198;86800
29049;29370
40249;40250
12236;12620
86237;86400
36019;36120
7293;7130
1149;1500
80679;80740
54381;54450
31525;31390
35149;35580
14057;14370
50323;50520
37050;37170
27098;27150
47068;47250
17471;17470
80700;80960
60018;60540
80150;80200
51376;51260
25567;25680
57264;57510
51445;51480
41045;41150
44033;44260
33127;33350
74087;74130
87143;87510
8249;8150
2A104;20117
19199;19200
77002;77120
30126;30190
54469;54580
27006;27500
59262;59270
32264;32150
4094;4800
48179;48140
54164;54115
89334;89110
9269;9000
69057;69210
45111;45300
29150;29350
45095;45170
17435;17350
59135;59670
76715;76210
36208;36160
19195;19130
43063;43230
61164;61500
37275;37460
77193;77165
93032;93220
91132;91730
76708;76400
91223;91150
16158;16380
85256;85200
2657;2140
51258;51120
33502;33920
27532;27160
3012;3210
22224;22300
42121;42600
67507;67220
76045;76760
14747;14930
91525;91410
55076;55150
40035;40180
68270;68120
25061;25190
60166;60150
10272;10700
55073;55100
80427;80600
2A085;20117
42007;42460
59522;59390
10382;10400
67461;67390
2822;2600
65023;65240
33458;33390
52290;52500
18038;18200
49339;49460
60438;60350
28127;28160
80544;80600
34299;34410
84075;84570
88445;88580
69046;69390
38171;38590
16195;16450
70025;70120
67070;67260
14098;14740
63189;63820
56097;56690
2418;2260
76148;76660
32121;32600
85151;85290
3278;3140
77357;77970
81151;81220
14031;14140
2401;2140
82188;82370
85107;85600
33317;33240
57596;57800
76568;76190
46309;46200
31134;31420
47214;47160
21258;21400
50184;50340
63211;63940
81193;81320
35356;35630
23019;23260
63216;63160
24011;24420
48072;48100
73162;73460
41261;41190
33043;33760
60529;60600
26293;26330
30017;30770
62640;62760
68305;68580
24446;24540
6017;6510
49259;49190
77102;77167
27182;27130
49367;49220
92044;92300
49145;49270
40051;40090
34168;34320
14622;14710
70281;70130
55008;55230
33066;33190
19091;19400
8307;8220
50470;50500
47201;47520
59501;59870
71247;71390
17481;17400
54213;54800
72044;72270
40251;40390
64145;64800
42230;42260
60493;60860
16246;16190
50590;50320
70402;70600
33083;33750
32028;32170
54148;54300
71264;71250
77528;77950
32004;32720
57085;57220
30005;30760
88107;88630
24552;24290
84008;84330
58187;58440
35344;35720
60283;60120
67059;67420
2B314;20246
40024;40500
2397;2480
38265;38770
64421;64680
25190;25490
61039;61570
39006;39110
60420;60240
18029;18210
38132;38970
31573;31590
27580;27310
7157;7400
73202;73200
61384;61320
8259;8400
71521;71250
51658;51330
51050;51210
33256;33290
67559;67290
11099;11600
54458;54450
25250;25620
25359;25330
44204;44470
2B013;20212
68378;68210
78092;78380
45124;45390
62595;62910
71138;71270
62524;62240
16334;16190
86098;86300
70083;70800
27206;27320
62522;62990
18280;18110
62012;62690
68167;68290
43080;43500
80623;80500
10125;10190
62398;62140
35018;35420
24549;24240
46196;46310
3154;3130
67488;67320
17290;17160
85246;85140
30133;30240
27683;27700
9259;9500
25004;25310
47252;47110
60519;60640
23213;23600
67194;67850
60040;60190
41035;41330
54041;54170
21510;21400
53270;53120
61216;61320
57495;57220
17086;17610
84042;84160
91243;91640
64415;64450
57040;57590
44129;44160
87112;87230
19156;19190
25229;25520
14086;14800
72164;72610
34225;34620
59025;59249
77116;77320
40318;40250
59359;59279
78300;78790
71217;71520
25459;25160
28158;28630
78107;78980
51325;51300
84073;84560
24004;24210
73063;73730
1192;1580
61060;61270
47024;47200
10157;10100
68024;68210
40119;40700
51198;51170
32449;32240
80177;80200
80320;80170
4155;4420
62599;62142
43192;43340
57599;57220
10284;10400
62057;62370
26080;26340
76348;76190
61241;61110
31523;31260
34122;34725
2722;2200
50517;50480
71441;71520
62564;62120
63436;63380
70474;70110
16425;16110
38489;38350
80117;80830
80206;80300
27567;27150
31299;31600
2B030;20228
42269;42600
64090;64330
37127;37460
69180;69440
81021;81200
59456;59146
33385;33230
42100;42140
51072;51390
71142;71990
21246;21220
59018;59285
65016;65200
27608;27300
22317;22980
39347;39320
40264;40230
2B235;20259
82104;82120
91240;91690
78317;78440
32217;32230
59279;59250
46332;46100
63192;63680
10144;10170
2732;2240
88203;88600
27316;27350
29202;29410
15154;15800
8379;8310
2271;2130
76192;76910
40030;40310
83080;83440
47216;47350
62124;62170
57265;57260
29082;29253
80292;80190
5184;5110
56120;56390
21154;21400
78238;78410
60444;60220
62544;62810
14502;14690
73167;73130
51037;51170
47272;47330
32446;32170
73156;73170
26225;26750
58129;58230
50142;50330
35234;35290
50130;50800
88126;88390
88433;88500
17172;17260
25285;25570
46032;46150
51433;51300
76604;76730
30013;30210
12116;12460
46063;46170
9272;9000
21680;21270
74179;74330
60250;60000
45257;45290
74133;74240
85013;85130
76537;76390
60265;60480
58005;58190
69121;69380
76680;76540
22068;22460
51255;51800
39497;39110
21103;21470
15237;15100
65406;65390
88374;88130
70080;70100
79180;79190
57016;57320
28278;28630
50518;50800
27539;27920
54323;54400
60127;60310
11005;11290
41207;41500
22180;22980
80008;80210
39219;39700
72312;72430
51176;51230
8322;8090
24495;24540
73245;73170
31425;31220
11402;11580
64324;64290
13035;13430
80645;80560
27075;27330
76583;76690
37026;37600
7297;7440
21067;21110
22044;22400
39116;39600
6112;6650
10122;10130
61068;61500
11224;11330
21717;21290
27112;27160
27250;27490
89484;89710
24135;24750
55094;55400
79281;79410
60217;60380
7266;7140
77311;77520
26101;26220
51164;51230
84142;84740
80006;80150
23011;23210
63362;63720
64012;64130
21409;21700
39431;39570
52181;52230
19065;19340
1218;1260
7221;7800
64396;64300
65389;65150
33434;33440
47238;47310
78346;78980
30337;30700
62191;62132
31468;31420
21271;21150
3047;3600
7258;7690
42155;42510
72324;72600
55322;55190
11280;11700
39500;39110
55566;55220
7024;7460
3259;3370
82011;82290
62621;62370
80148;80220
24249;24620
3089;3330
21596;21910
43189;43500
77511;77230
60327;60240
62471;62129
68307;68290
17414;17138
50128;50410
50098;50570
76060;76440
39113;39360
27102;27310
89175;89800
67524;67340
40156;40410
31501;31590
79311;79130
77303;77320
60213;60950
31449;31800
14425;14140
71382;71160
15236;15800
70058;70100
80694;80800
51117;51150
60587;60700
29127;29410
77140;77154
42002;42130
38515;38460
75115;75015
30349;30260
17104;17210
26166;26270
7341;7170
81068;81640
27129;27300
45248;45310
82008;82340
59153;59163
17286;17880
71442;71510
8159;8210
58075;58800
26269;26110
77151;77320
55237;55160
57153;57680
42284;42640
44116;44560
2A326;20117
7324;7300
38321;38710
69132;69610
77275;77560
81136;81140
55325;55400
79122;79110
19161;19310
24567;24800
80432;80340
21630;21320
30055;30580
64181;64370
16125;16320
49332;49280
67049;67113
16160;16300
52232;52330
45141;45420
88140;88140
50477;50440
52101;52150
80110;80230
30228;30190
52266;52220
57354;57590
68217;68690
80624;80260
33227;33210
54171;54800
22186;22370
14023;14710
57221;57190
36162;36210
71321;71510
74037;74420
51146;51510
90007;90800
8437;8240
9309;9500
54333;54610
6154;6750
62058;62550
67078;67310
52195;52500
70295;70270
70355;70190
42305;42350
72349;72290
74245;74370
38373;38500
81184;81170
40071;40360
67525;67310
14544;14260
46190;46150
79269;79160
16364;16310
17105;17510
19093;19500
2400;2880
62180;62130
24142;24220
85138;85150
54068;54115
64010;64120
57190;57690
47284;47150
17311;17570
46110;46240
29237;29800
65417;65600
67487;67250
52246;52200
6055;6670
16303;16300
51098;51330
32019;32550
79038;79300
16088;16200
14732;14400
42334;42780
16315;16480
10021;10240
27115;27570
88157;88220
17126;17160
12163;12370
34032;34500
67037;67360
27521;27820
83014;83630
34317;34520
70344;70300
71171;71510
42193;42810
41055;41150
95422;95650
54504;54560
62605;62770
85022;85560
84106;84290
62342;62134
2356;2210
55040;55250
60085;60120
80480;80140
46036;46120
14649;14700
68207;68730
8385;8090
43145;43510
38135;38510
77190;77370
14288;14480
1108;1270
24434;24320
22052;22160
8018;8400
68054;68870
42044;42500
77226;77850
63122;63320
32295;32130
15093;15120
51337;51170
49204;49410
76573;76116
82054;82400
2B320;20270
14577;14480
84013;84220
50056;50140
22202;22340
63302;63670
10128;10330
52286;52700
60207;60123
2398;2880
38072;38150
70243;70230
50411;50300
55569;55250
5177;5560
26096;26260
14520;14340
7199;7260
52461;52140
24323;24600
86138;86430
71080;71460
5009;5800
25074;25210
4030;4330
45307;45210
70190;70160
62623;62370
54589;54700
76582;76590
22267;22250
70325;70190
34332;34450
42264;42330
81285;81350
16370;16440
11368;11600
33355;33410
23228;23200
49143;49150
49254;49330
52394;52500
18281;18500
61178;61230
61464;61500
25565;25370
62750;62120
38326;38350
2262;2700
10179;10320
25020;25400
77518;77190
60498;60130
64342;64560
5121;5190
39354;39800
14528;14130
16238;16460
22137;22340
10142;10190
65145;65120
17408;17250
39421;39210
2573;2860
29261;29190
67075;67510
23022;23270
56086;56170
28401;28240
51359;51210
59315;59570
80238;80300
2B238;20250
76030;76550
87081;87800
7132;7110
88244;88430
27180;27940
24542;24540
85262;85660
76469;76780
39167;39140
46134;46150
45145;45210
71336;71370
42225;42800
24100;24360
73224;73130
67444;67270
60103;60510
12293;12720
57296;57550
11424;11230
91103;91220
47019;47480
57302;57790
2A186;20140
29235;29480
60212;60530
24291;24290
10317;10340
62837;62380
23041;23350
57313;57690
34297;34270
14762;14500
68143;68320
38097;38230
81062;81260
26153;26560
28225;28120
21079;21310
2556;2340
59416;59190
21652;21320
63210;63350
70299;70120
46339;46400
61461;61230
43172;43290
61217;61210
84004;84810
26195;26400
50097;50580
22165;22510
68078;68420
30342;30200
77042;77169
53037;53290
60404;60140
60132;60640
60221;60120
62532;62540
25424;25580
89424;89460
70478;70240
86152;86460
54224;54740
9238;9100
22278;22000
14711;14710
87135;87310
22041;22140
38279;38220
45312;45700
32119;32800
60602;60220
49364;49260
88347;88270
42125;42260
69060;69870
70375;70130
19179;19500
69249;69510
31415;31420
21093;21330
22391;22350
50487;50240
67352;67330
53008;53440
25548;25190
80093;80850
73002;73220
61059;61190
86286;86420
32173;32120
88389;88500
51345;51270
67307;67350
32451;32420
10349;10180
70409;70600
3197;3340
88048;88370
32296;32110
52013;52500
7136;48250
21159;21520
77062;77400
33177;33340
8194;8200
14143;14240
14421;14100
40171;40410
64217;64400
11034;11240
24286;24350
51112;51500
35307;35190
10397;10140
62076;62850
22183;22210
71097;71470
23218;23260
17343;17240
60481;60129
49272;49350
6086;6380
16092;16320
62597;62121
55142;55130
80747;80240
29230;29310
69165;69430
50300;50520
7184;7000
25634;25300
63239;63160
56162;56270
15033;15230
57609;57580
27574;27370
6115;6260
85129;85170
80219;80160
62438;62690
67495;67370
38470;38350
32229;32120
59591;59163
53260;53360
27081;27120
51641;51270
57385;57530
81129;81110
21268;21130
21118;21580
80520;80170
62081;62860
80391;80700
53165;53400
14185;14130
4004;4500
68145;68180
25262;25390
12146;12000
2074;2800
82010;82340
67080;67120
88488;88270
16033;16460
14216;14620
32160;32600
29278;29540
57686;57380
51153;51530
50287;50750
64527;64250
88462;88120
50603;50200
84022;84110
63196;63290
39553;39210
57553;57420
80761;80160
37066;37310
40191;40500
10069;10110
12243;12490
12252;12260
38248;38210
41253;41370
1106;1250
39001;39500
2145;2300
74080;74220
61355;61700
38466;38660
28001;28410
61332;61220
73080;73300
50036;50500
74120;74570
49148;49220
52357;52230
61090;61190
2293;2110
25111;25220
64403;64190
14299;14600
15003;15700
64086;64240
90046;90100
62551;62990
57712;57630
8502;8210
19288;19130
32185;32140
45168;45450
14042;14210
14720;14420
39320;39190
80318;80420
5167;5700
3202;3210
80061;80430
7006;7190
80357;80290
1173;1170
71410;71370
55458;55400
35328;35550
3031;3170
39117;39380
35108;35150
38434;38490
71403;71640
46211;46150
41170;41120
67434;67260
77458;77460
47212;47700
84062;84800
42168;42410
16229;16240
11011;11600
24164;24160
10424;10330
42274;42260
9334;9220
27412;27400
48008;48170
27613;27230
81004;81000
2215;2820
95592;95450
21667;21260
87047;87140
30253;30960
90047;90150
88173;88130
55391;55700
80393;80700
2487;2880
88379;88330
30097;30500
3106;3310
86009;86210
85296;85590
30310;30125
13213;13013
26368;26340
34052;34310
38413;38350
50317;50220
1291;1540
33188;33840
81035;81170
61333;61120
27439;27930
66074;66500
79231;79260
61261;61250
88054;88520
85095;85300
80331;80150
27046;27230
10067;10800
64166;64220
58196;58700
11062;11140
8210;8220
70253;70700
38093;38980
70179;70000
77327;77370
2B287;20246
34226;34310
74204;74370
2B153;20245
42271;42740
34264;34380
35270;35610
69245;69620
21343;21330
77372;77400
2A117;20190
55426;55000
14391;14400
56166;56240
78314;78440
63130;63700
85050;85540
50408;50220
95489;95350
64438;64160
81188;81320
2B302;20230
64250;64520
1428;1140
60698;60420
17283;17800
48128;48200
63007;63420
57259;57480
2A090;20160
84090;84240
65080;65380
31130;31580
79310;79170
53084;53400
49075;49410
54288;54200
60175;60100
77267;77570
89206;89300
51511;51120
82092;82240
50152;50370
45041;45340
37254;37310
11176;11220
71089;71240
71531;71190
91471;91400
77513;77124
8138;8110
28038;28330
54104;54110
84018;84570
41037;41290
49001;49320
49256;49750
50529;50370
80280;80210
76270;76290
31212;31380
39111;39240
39187;39250
25492;25110
65479;65200
19268;19170
82128;82270
27183;27750
68333;68130
60268;60120
62415;62144
64531;64190
60440;60190
76109;76750
64188;64130
1067;1430
12086;12640
52254;52330
29217;29930
92035;92250
24355;24250
64473;64260
60041;60930
40184;40200
10410;10290
81157;81500
26189;26170
4193;4530
81180;81190
14158;14370
13211;13011
79256;79340
7127;7380
61094;61100
67058;67270
6103;6450
16074;16300
89084;89580
66048;66290
54510;54280
94048;94440
31581;31620
24014;24290
54002;54800
62196;62170
79114;79400
62313;62145
58242;58210
29240;29590
4234;5130
2829;2880
58071;58420
33521;33590
64392;64330
2469;2120
91376;91630
21402;21290
31509;31510
83063;83680
3008;3250
89306;89200
32333;32400
2A071;20140
61229;61400
2B101;20237
34240;34130
62188;62151
16413;16240
80045;80300
85017;85500
26339;26740
25193;25450
71327;71170
36104;36220
29119;29290
35280;35140
47135;47260
65268;65380
76698;76590
14523;14110
78559;78980
60224;60620
80375;80290
23049;23220
81034;81490
78049;78580
80212;80800
31038;31380
25117;25640
25418;25360
2B175;20225
76488;76450
69001;69170
61326;61700
32267;32260
57723;57340
62648;62650
63318;63410
62822;62390
89270;89560
55087;55290
62247;62310
57621;57260
80203;80560
76608;76480
37013;37340
1181;1100
2A061;20170
51370;51800
64276;64570
27470;27360
65207;65130
32252;32170
26122;26340
85116;85540
22254;22140
16233;16120
34145;34400
65368;65230
80826;80460
76058;76260
9257;9230
2B049;20214
18256;18260
49108;49440
11205;11600
59619;59530
53097;53600
57238;57170
3303;3190
1092;1320
13029;13250
45177;45300
72158;72390
89188;89200
58213;58200
29158;29760
40059;40300
16291;16600
59291;59330
74024;74130
27408;27510
39103;39110
67261;67630
8430;8390
25254;25300
24519;24270
62462;62130
21220;21580
7054;7310
57512;57645
60264;60000
41210;41290
25341;25110
79101;79160
78522;78730
46321;46700
42241;42590
50635;50810
11243;11320
73123;73590
12002;12520
40242;40310
70423;70120
32210;32600
35245;35850
2A154;20141
68051;68380
47234;47270
89117;89580
78073;78390
91386;91540
35219;35550
88368;88500
79254;79210
62316;62810
7249;7320
51121;51700
31336;31260
31400;31540
79162;79460
39328;39260
68248;68480
57545;57050
67079;67470
55068;55120
27641;27110
45094;45210
31419;31370
23185;23130
38522;38740
88296;88140
62536;62127
47109;47150
25549;25520
71192;71190
80328;80510
1422;1250
21259;21500
16087;16350
32453;32390
51633;51220
27348;27460
33548;33141
1136;1290
63202;63340
13082;13840
47078;47160
88486;88120
86076;86170
42110;42152
63369;63390
58148;58240
62631;62270
46212;46330
79128;79260
95059;95810
31379;31410
69059;69380
9121;9000
74135;74210
57481;57860
87184;87140
54294;54380
77141;77580
1042;1290
62769;62185
2B220;20218
54266;54330
56077;56190
28045;28500
82099;82200
69067;69690
8494;8200
62749;62770
24537;24600
78311;78800
39119;39230
80631;80150
24096;24530
51155;51260
33047;33390
50577;50270
26313;26320
25629;25110
80569;80340
28392;28310
5039;5800
41155;41500
49249;49370
81049;81540
15137;15380
71501;71390
33365;33126
8106;8600
11075;11160
26112;26110
33273;33127
66053;66190
61237;61150
23172;23190
62459;62270
90095;90100
57362;57830
39395;39190
2B257;20246
58119;58270
63289;63470
76073;76370
18249;18300
14483;14220
25453;25510
38497;38350
26055;26410
60642;60170
4235;4140
62045;62690
44027;44390
55519;55310
57488;57770
2773;2220
57755;57590
77083;77420
14244;14700
44103;44550
64165;64360
37003;37400
69210;69860
46095;46090
51154;51130
79048;79260
71120;71170
65050;65240
57123;57490
89028;89430
11255;11100
21605;21800
91458;91620
64271;64640
80064;80110
27340;27310
74177;74350
10182;10310
35146;35630
76313;76520
80704;80260
53029;53290
62783;62870
55286;55220
52217;52150
33084;33880
52354;52600
54094;54740
76701;76170
62041;62000
39423;39270
25030;25170
35342;35270
19176;19300
24492;24560
78406;78470
42104;42460
2564;2200
71315;71270
31315;31260
28382;28140
67231;67480
12209;12460
59508;59223
51135;51290
67300;67120
80455;80290
25443;25440
32077;32320
35286;35270
60163;60120
21112;21250
38099;38160
36054;36700
54055;54890
49077;49500
69150;69860
31510;31350
74182;74960
31561;31240
10121;10240
39164;39570
80789;80320
53071;53120
60473;60440
62289;62170
80752;80440
57099;57810
64051;64120
74279;74500
58202;58110
63061;63260
72122;72160
59646;59290
46102;46100
48095;48000
52369;52700
11008;11580
88365;88270
59143;59930
71035;71260
80195;80340
56016;56310
22385;22690
3096;3140
10039;10200
80602;80600
21092;21420
41201;41800
2107;2300
24105;24320
76328;76850
14476;14170
60671;60440
63391;63440
80627;80160
39244;39210
21374;21230
61091;61700
33507;33430
95658;95450
1009;1300
8262;8300
27611;27930
24405;24510
86219;86130
21602;21450
14371;14140
31395;31600
32039;32730
32193;32150
45180;45290
